"シンクトワイス(株)【新卒就職支援サービス】 ","45名（2015年11月現在）","301名〜","info@thinktwice.co.jp",NO DATA,"シンクトワイス(株)〒107-0052　東京都港区赤坂4−8−14赤坂坂東ビルディング5階マイナビ担当事務局（03-6825-5450）"
"協立システム開発(株) ","75名（男性66名、女性9名）（2015年4月現在）","若干名","ksd-jinji@ksdnet.co.jp　　ご質問など随時受付中","044-210-5678","〒210-0006川崎市川崎区砂子1-7-1 DK.KAWASAKI Bld.6F協立システム開発(株)採用担当　梅澤TEL:044-210-5678FAX:044-210-5777"
"(株)ジー・アカデミー【東日本カンパニー】 ","6115名（平成26年8月末現在） ","16〜20名","sendai-saiyo@g-taste.co.jp","022-762-8540022-762-8541","〒983-0852宮城県仙台市宮城野区榴岡2-2-10セントールビル1F採用担当：今野TEL　022-762-8540 ／ FAX　022-762-8541"
"社会福祉法人慶生会 ","正職員508名（2015年4月現在）","21〜25名","【採用担当者】kouki_oota@kyouseikai.org","06-6758-1881","【採用担当者連絡先】太田 高貴　TEL:06-6758-1881 "
"(株)エフオープランニング ","正社員100名　契約社員1,700名","101〜200名",NO DATA,NO DATA,"東京本社：03-5436-8861（採用担当）"
"(株)ザメディアジョン【就職エージェント 新卒紹介支援サービス】 ","50名","41〜45名","student@mediasion.co.jp　※全国共通でご連絡いただけます。1営業日以内に返信いたします","03-5719-6111","◇東京オフィス〒141-0031　東京都品川区西五反田1-17-6 トミエビル3FTEL：03-5719-6111　担当　南(みなみ)・宇津木(うつぎ)◇仙台オフィス〒980-0011 仙台市青葉区上杉1-16-10 仙台北辰ビルディング1FTEL／03-5719-6111   担当　田村(たむら）◇名古屋オフィス〒450-0002 名古屋市中村区名駅2-45-19 桑山ビル4FTEL／070-5302-9741   担当　西島(にしじま）・南(みなみ）◇広島オフィス〒733-0011 広島市西区横川町2-5-15 横川ビルディングTEL／082-503-5035　　担当　浅野(あさの)・高濱(たかはま）◇下記の番号から学生さんに連絡をさせて頂くこともあります070-5302-9741 "
"三和交通(株) ","380名","6〜10名","rec@sanwataxi.co.jp","0120-77-5312","〒116-0003東京都荒川区南千住3-12-6養成課TEL:　0120-77-5312"
"(株)エフ・エフ・アルファ ","正社員57名・アルバイト100名（平成27年6月末）","1〜5名","ffa@saiyoh.jp","03-6861-8600","株式会社エフ・エフ・アルファ渋谷事業所：東京都渋谷区道玄坂2-10-7 新大宗ビル9階TEL:03-6861-8600  採用担当まで"
"ジャパニアス(株) ","700名（2016年7月末現在）","46〜50名","entry@jna.co.jp","045-670-7242","〒 220-8118神奈川県横浜市西区みなとみらい2-2-1横浜ランドマークタワー18F　 人事部：須賀・福原 TEL：045-670-7242"
"睦備建設(株)【パデシオン】 ","84名（2016年1月）","1〜5名","sakashita@mutsubi.co.jp","075-621-9211","〒612-8003　京都府京都市伏見区桃山町西尾35-1TEL：075-621-9211採用担当／坂下　容平"
"医療法人沖縄徳洲会　神戸徳洲会病院  ","350名（2015年2月現在）","11〜15名","Ｅ-mail:ichirow.a@kobetokushukai.org","078-707-1110","〒655-0017兵庫県神戸市垂水区上高丸1-3-10医療法人沖縄徳洲会 神戸徳洲会病院 採用事務局TEL:078-707-1110"
"(株)リージェンシー ","110名","6〜10名",NO DATA,"03-5322-7411","〒160-0023東京都新宿区西新宿3-1-5　新宿嘉泉ビル7F採用担当：伊藤TEL:03-5322-7411"
"(株)関富 ","47名（2016年4月）","若干名","ueda@sekitomi.co.jp","03-3541-0233","〒104-0045東京都中央区築地3-16-10採用担当TEL：03-3541-0233"
"MXモバイリング(株)【丸紅グループ、旧社名：NECモバイリング(株)】 ","4,056名（2015年4月1日現在）","101〜200名","MXM-saiyo@mxmobiling.com",NO DATA,"〒135-0061東京都江東区豊洲三丁目２−２４ 豊洲フォレシア１５・１６F（受付）MXモバイリング(株)　新卒採用担当  "
"医療法人社団桐和会グループ ","1,800名（パート社員含む）","101〜200名","e-mail:job.towakai@mynavi.jp","03-5879-8665","〒133-0061東京都江戸川区篠崎町2-7-1管理部　人材開発課　採用担当TEL:03-5879-8665（担当者直通）TEL:03-5666-1334e-mail:job.towakai@mynavi.jp"
"(株)ステップ ",NO DATA,"26〜30名","jinzai@stepv.co.jp","0466-20-8003","〒251-0052神奈川県藤沢市藤沢602企画室／遊佐TEL:0466-20-8003（直）フリーダイヤル:0120-655-545"
"(株)名古屋サンギ ","男　217名 女　29名  計　246名（平成28年10月1日 現在）","1〜5名","soumuka@nagoya-sangi.co.jp","052-302-1486052-302-1952","〒455-0855愛知県名古屋市港区藤前5丁目530番地TEL.052-302-1486 FAX.052-302-1952"
"(株)富士テクニカルリサーチ ","180名（2015年12月時点）","16〜20名","saiyo17＠ftr.co.jp","045-650-6650","〒220-6215神奈川県横浜市西区みなとみらい2-3-5　クイーンズタワーC15階 管理部　採用担当（櫛引／又吉）TEL：045-650-6650"
"(株)アソウ・アルファ ","856名（2015年12月現在）","51〜100名","alpha-education@ahc-net.co.jp",NO DATA,"〒810-0001福岡県福岡市中央区天神2-8-41 福岡朝日会館 12F採用担当問い合わせ専用フリーコール：0800-9190095フリーコール：0120-005-768"
"(株)ニシイチドラッグ ","120名","11〜15名",NO DATA,"06-6426-3300","(株)ニシイチドラッグ〒661-0022 兵庫県尼崎市尾浜町2丁目21番地40号採用担当　までお問い合わせ下さいTEL:06-6426-3300"
"(株)Going ","60名","16〜20名","saiyo@going519.jp","03-6272-8647","〒105-0001東京都港区虎ノ門4-2-3 トーセイビル2F（株）Going 採用事務局TEL：03-6272-8647E-MAIL:saiyo@going519.jp※選考に関してのお問い合わせやキャンセル連絡はこちらにお願いいたします。"
"(株)Be-Groove【ビー・グルーヴ】 ",NO DATA,"21〜25名","bg-recruit@be-groove.com","06-6367-5566","大阪本社/人事部大阪市北区曽根崎2-5-10　梅田パシフィックビルディング10Ｆ TEL:06-6367-5566／採用担当"
"社会福祉法人あかね ","約750名(2016年1月時点) 内 正社員251名","36〜40名","jinji@e-akane.com",NO DATA,"〒660-0883兵庫県尼崎市神田北通1-2ヴィラ　グラスセゾン　2階社会福祉法人あかね　人事チーム　酒井電話番号(フリーダイヤル)0120-605-545●採用に関する最新情報を掲載中！福祉なのに経営戦略室？Blog → http://www.e-akane.com/blog/"
"(株)APパートナーズ ","364名（2015年12月）","51〜100名","MAIL：saiyo2017@appart.co.jp","0120-341-888","〒160-0022東京都新宿区新宿2-6-4 KN新宿ビル 10階営業推進部  新卒採用担当TEL：0120-341-888MAIL：saiyo2017@appart.co.jp"
"(株)埼玉冠婚葬祭センター【セレモニーグループ】  ","250名","6〜10名","job-saitamakankonsousai@mynavi.jp",NO DATA,"〒 330-0061埼玉県さいたま市浦和区常盤9-4-13"
"三協(株)  ","260名","6〜10名",NO DATA,"03-3653-5114","〒132-0023　 東京都江戸川区西一之江1-11-3 総務部：中田（ナカダ） TEL:03-3653-5114 "
"日立自動車交通(株) ","1,000名","46〜50名","shinsotsu@hitachi-gr.com","03-5682-1122","日立自動車交通株式会社〒120-0005 東京都足立区綾瀬6-11-22TEL:03-5682-1122新卒採用担当：荒堀（あらほり）・宮川（みやがわ）"
"(株)岐阜稲口ゴルフ倶楽部 ","130名","1〜5名","ginaguchi@r-navi.net","052-265-5553","岐阜稲口ゴルフ倶楽部　採用事務局※当社は、新卒採用を(株)日美に委託しております。お問い合わせの際は、下記岐阜稲口ゴルフ倶楽部　採用事務局　新卒採用担当宛にご連絡ください。(株)日美　採用事務局〒460-0003名古屋市中区錦一丁目5番13号オリックス名古屋錦ビル9階　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　TEL:052-265-5553"
"東京コンピュータサービス(株)【TCS】 ","2,100名(2016年4月現在)","101〜200名","tcs-sinsotu@tcs-ipnet.co.jp ","03-3243-5301","【本社(新日本橋)】　〒103-0023　東京都中央区日本橋本町4-8-14　東京建物第3室町ビル 　TEL　03-3243-5301　担当/採用センター伊藤・山本"
"(株)クラッキ ","45名","6〜10名","misawatakashi@yahoo.co.jp","03-5575-0059","(株)クラッキ〒107-0052東京都港区赤坂2-17-12 チュリス赤坂603号室TEL:03-5575-0059　採用担当宛て"
"ネッツトヨタ高松(株) ","120名","1〜5名",NO DATA,"087-882-7126","〒761-8014　香川県高松市香西南町404-1ネッツトヨタ高松(株)採用チーム／西村TEL:087-882-7126"
"アクセスグループ【(株)アクセスプログレス・(株)アクセスヒューマネクスト・(株)アクセスリード】 ",NO DATA,"11〜15名","グループ全般：saiyo@access-t.co.jp","03-5413-3001--","※採用は（株）アクセスグループ・ホールディングスが代行いたします。株式会社アクセスプログレス　採用担当Tel:03-5413-3001　Mail:saiyo-pg@access-t.co.jp株式会社アクセスヒューマネクスト　採用担当Tel:03-5413-3001　Mail:saiyo-hn@access-t.co.jp 株式会社アクセスリード　採用担当Tel:03-5413-3001　Mail:saiyo-ld@access-t.co.jp"
"(株)アトム【東証二部上場】 ","1,077名（2016年3月現在）","46〜50名","jinji@atom-corp.com","052-857-5235","■採用担当窓口■ 【中部・関西エリア採用担当／横井　見香、横地　麗花】 (株)アトム　人材開発部〒460-0008　愛知県名古屋市中区錦2丁目2番2号　名古屋丸紅ビル15階　TEL：052-857-5235(直通)【東北・関東エリア採用担当／辻元　隣太郎】 〒980-6027　仙台市青葉区中央4丁目6番1号　住友生命仙台中央ビル（SS30ビル）27階　TEL：022-266-5802(直通)【北海道エリア採用担当／佐藤　健二】札幌市白石区中央1条3丁目1-70 3階TEL：011-817-2205"
"(株)広沢自動車学校 ","32人","6〜10名","works@hirosawa-ds.com","088-631-0321","〒770-0004　徳島県徳島市南田宮2-4-3人事担当TEL：088-631-0321"
"(株)ビッグバレーインターナショナル ","16名（2016年8月1日）","1〜5名",NO DATA,NO DATA,"東京本社【住所】東京都品川区北品川3-6-6 品川御殿山ビル2F RoomC 【電話番号】03-6869-2853（採用担当宛）関西本社【住所】兵庫県尼崎市杭瀬本町1-23-2 カーサフジイ 2F【電話番号】06-4868-3778（採用担当宛）"
"(株)フィード ","50名","26〜30名","fido@saiyo-p.com","03-5730-3735","本社／東京都港区麻布台1丁目11番9号　CR神谷町ビル8階TEL:03-5730-3735"
"社会福祉法人大樹 ","180名","11〜15名","saiyo@aioros.ocn.ne.jp","022-341-5686","〒981-0953　宮城県仙台市青葉区西勝山14番8号＜介護員＞社会福祉法人 大樹　採用担当／TEL：022-341-5686＜保育士＞社会福祉法人 大樹　採用担当／TEL：022-277-9455"
"(株)大崎ホームヘルプサービス ","正社員：70名 非常勤：96名 （2016年2月現在）","1〜5名","saiyou@ohsaki-hhs.co.jp","03-3471-2475","〒140-0004東京都品川区南品川4-11-1　グリーンハイム南品川503新卒採用窓口TEL:03-3471-2475FAX:03-3471-2625"
"東京システム開発(株) ","59名","6〜10名","soumu@mail.tokyosystem.co.jp","03-6206-1566","ご不明な点がございましたら、お気軽にお問合せください。東京システム開発株式会社採用担当 〒105-0004東京都港区新橋3-4-5　新橋フロンティアビルディング4FTEL:03-6206-1566(代表) "
"日本交通(株) ","8,922人（2016年5月現在、連結)","51〜100名","nihon-kotsu@saiyoh.jp","03-5457-5821","日本交通株式会社 〒102-0094　東京都千代田区紀尾井町3-12　紀尾井町ビル 1F管理部 人事担当　/　榊原・土屋・久貝・安藤TEL　：03-5457-5821"
"(株)伊東園ホテルズ ","2,500名（アルバイト2,200名余）","16〜20名","bosyu@criax.co.jp／採用担当宛","03-5950-34009001700","〒171-0022　東京都豊島区南池袋1-10-13　荒井ビル5階 TEL：03-5950-3400／採用担当宛（平日9：00〜17：00）上記時間外のお問い合わせは、メールにてご対応いたします。 bosyu@criax.co.jp／採用担当宛"
"(株)アスモ介護サービス ","正社員 736名 パート  484名    計 1,220名 （2015年10月末現在）","21〜25名","jinji@asmokaigo.co.jp",NO DATA,"【住所】 〒163-0825 東京都西新宿2-4-1 新宿NSビル25階 総務人事課　採用担当【電話番号】 03-3349-1076"
"(株)ゆたか設備 ","24名(うち女性8名／2015年9月1日現在)","1〜5名","takabatake@yutaka-boss.net","0748-46-8080","滋賀県近江八幡市安土町上豊浦918-4管理部　採用担当／高畠　正行TEL：0748-46-8080 "
"(株)セントラル伸光【パチンコセントラルグループ】 ","343名（2015年12月末時点） ","1〜5名","recruitgroup@p-central.co.jp","022-726-748110001730","〒980-0002　宮城県仙台市青葉区福沢町3-33(株)セントラル伸光　本社人事部　新卒採用担当TEL:022-726-7481 　平日10:00〜17:30"
